title, category, price, city, available
'Соус TABASCO Original red', Бакалея, 1800, Нур - Султан, В наличии
'Паста PENNE RIGATE Di Martino', Бакалея, 1600, Нур - Султан, В наличии
'Соус из черного трюфеля Salsa Nero Tartufi Organic', Бакалея, 4800, Нур - Султан, В наличии
'Миндальная Паста', Бакалея, 4500, Нур - Султан, В наличии
'Имбирная Заправка SEN SOY', Бакалея, 475, Нур - Султан, В наличии
'Лапша яичная EGG, Sen-Soy', Бакалея, 925, Нур - Султан, В наличии
'Брускетта Микс с Баклажаном', Бакалея, 2500, Нур - Султан, В наличии
'Соус с Базиликом Le Bonta', Бакалея, 1700, Нур - Султан, В наличии
'Паста Tofette Di Martino', Бакалея, 1600, Нур - Султан, В наличии
'Каперсы на веточке Le Bonta', Бакалея, 2300, Нур - Султан, В наличии
'Грибной Микс Le Bonta', Бакалея, 2500, Нур - Султан, В наличии
'Брускетта Микс с помидорами и сладким перцем', Бакалея, 2500, Нур - Султан, В наличии
'Оливки фиолетовые "LECCINO" Le Bonta', Бакалея, 2500, Нур - Султан, В наличии
'Оливковое масло с  черным трюфелем 100 мл Olive Oil with black truffle', Бакалея, 4000, Нур - Султан, В наличии
'Артишок со стеблями All Romana', Бакалея, 4000, Нур - Султан, В наличии
'Вермишель фунчоза Sen-Soy', Бакалея, 1100, Нур - Султан, В наличии
'Оливковое масло с белым трюфелем Olive Oil with white truffle', Бакалея, 4000, Нур - Султан, В наличии
'Паста Оливковые Листья', Бакалея, 2000, Нур - Султан, В наличии
'Брускетта Микс с Базиликом', Бакалея, 2500, Нур - Султан, В наличии
'Джем из Сицилийского Апельсина, 110 гр', Бакалея, 1600, Нур - Султан, В наличии
'Соус "Терияки"PEARL RIVER', Бакалея, 1300, Нур - Султан, В наличии
'Паста Том Ям с растительным маслом REAL THAI', Бакалея, 1600, Нур - Султан, В наличии
'Шампиньоны на гриле Le Bonta', Бакалея, 2500, Нур - Султан, В наличии
'Приправа для Паэльи с шафраном Carmencita', Бакалея, 1400, Нур - Султан, В наличии
'Макароны ракушки Orecciette Tricolore', Бакалея, 2000, Нур - Султан, В наличии
'Ломтики черного трюфеля в рассоле Truffle slices Organic', Бакалея, 10600, Нур - Султан, В наличии
'Оливки Зеленые Le Bonta большая банка', Бакалея, 9500, Нур - Султан, В наличии
'Бальзамический Крем с Инжиром 150 мл.', Бакалея, 3300, Нур - Султан, В наличии
'Напиток Миндальное Молоко 8%', Бакалея, 2800, Нур - Султан, В наличии
'Бальзамический Крем с грибами 150 мл.', Бакалея, 3300, Нур - Султан, В наличии
'Вяленые Помидоры в Оливковом Масле Alicos', Бакалея, 3000, Нур - Султан, В наличии
'Бальзамический Крем Бианка, Giuseppe Giusti, 150 мл.', Бакалея, 3300, Нур - Султан, В наличии
'Трюфель черный целый в рассоле Whole Black Truffle in brine', Бакалея, 8500, Нур - Султан, В наличии
'Сальса Соус из Черного трюфеля', Бакалея, 4800, Нур - Султан, В наличии
'Уксус Рисовый', Бакалея, 950, Нур - Султан, В наличии
'Рисовая Вермишель Real Thai', Бакалея, 1000, Нур - Султан, В наличии
'Соус Устричный Pearl River Bridge', Бакалея, 950, Нур - Султан, В наличии
'Перец горошком "Mix 4 перца" 40 гр. Carmencita', Бакалея, 2000, Нур - Султан, В наличии
'Приправа для Паэльи Valenciana', Бакалея, 1400, Нур - Султан, В наличии
'Джем из Сицилийского Лимона, 110 гр', Бакалея, 1600, Нур - Султан, В наличии
'Острый Соус Шрирача AROY-D', Бакалея, 950, Нур - Султан, В наличии
'Бальзамический Уксус Giuseppe Giusti 250 мл.', Бакалея, 7000, Нур - Султан, В наличии
